dguid,alt_geo_code,geo_level,geo_name,parent_dguid
2021A00054805044,4805044,census subdivision,"Acme, Village (VL)",2021A00034805
2021A00054805046,4805046,census subdivision,"Linden, Village (VL)",2021A00034805
2021A00054805048,4805048,census subdivision,"Three Hills, Town (T)",2021A00034805
2021A00054805049,4805049,census subdivision,"Trochu, Town (T)",2021A00034805
2021A00054805802,4805802,census subdivision,"Siksika 146, Indian reserve (IRI)",2021A00034805
2021A00054806001,4806001,census subdivision,"Foothills County, Municipal district (MD)",2021A00034806
2021A00054806006,4806006,census subdivision,"High River, Town (T)",2021A00034806
2021A00054806008,4806008,census subdivision,"Longview, Village (VL)",2021A00034806
2021A00054806009,4806009,census subdivision,"Turner Valley, Town (T)",2021A00034806
2021A00054806011,4806011,census subdivision,"Black Diamond, Town (T)",2021A00034806
2021A00054806012,4806012,census subdivision,"Okotoks, Town (T)",2021A00034806
2021A00054806014,4806014,census subdivision,"Rocky View County, Municipal district (MD)",2021A00034806
2021A00054806016,4806016,census subdivision,"Calgary, City (CY)",2021A00034806
2021A00054806017,4806017,census subdivision,"Chestermere, City (CY)",2021A00034806
2021A00054806019,4806019,census subdivision,"Cochrane, Town (T)",2021A00034806
2021A00054806021,4806021,census subdivision,"Airdrie, City (CY)",2021A00034806
2021A00054806022,4806022,census subdivision,"Irricana, Town (T)",2021A00034806
2021A00054806024,4806024,census subdivision,"Beiseker, Village (VL)",2021A00034806
2021A00054806026,4806026,census subdivision,"Crossfield, Town (T)",2021A00034806
2021A00054806028,4806028,census subdivision,"Mountain View County, Municipal district (MD)",2021A00034806
2021A00054806029,4806029,census subdivision,"Carstairs, Town (T)",2021A00034806
2021A00054806031,4806031,census subdivision,"Cremona, Village (VL)",2021A00034806
2021A00054806032,4806032,census subdivision,"Didsbury, Town (T)",2021A00034806
2021A00054806034,4806034,census subdivision,"Olds, Town (T)",2021A00034806
2021A00054806036,4806036,census subdivision,"Sundre, Town (T)",2021A00034806
2021A00054806803,4806803,census subdivision,"Eden Valley 216, Indian reserve (IRI)",2021A00034806
2021A00054806804,4806804,census subdivision,"Tsuu T'ina Nation 145, Indian reserve (IRI)",2021A00034806
2021A00054807001,4807001,census subdivision,"Provost No. 52, Municipal district (MD)",2021A00034807
2021A00054807002,4807002,census subdivision,"Provost, Town (T)",2021A00034807
2021A00054807004,4807004,census subdivision,"Czar, Village (VL)",2021A00034807
2021A00054807006,4807006,census subdivision,"Hughenden, Village (VL)",2021A00034807
2021A00054807008,4807008,census subdivision,"Amisk, Village (VL)",2021A00034807
2021A00054807011,4807011,census subdivision,"Paintearth County No. 18, Municipal district (MD)",2021A00034807
2021A00054807012,4807012,census subdivision,"Coronation, Town (T)",2021A00034807
2021A00054807014,4807014,census subdivision,"Castor, Town (T)",2021A00034807
2021A00054807016,4807016,census subdivision,"Halkirk, Village (VL)",2021A00034807
2021A00054807019,4807019,census subdivision,"Stettler County No. 6, Municipal district (MD)",2021A00034807
2021A00054807021,4807021,census subdivision,"Big Valley, Village (VL)",2021A00034807
2021A00054807026,4807026,census subdivision,"Stettler, Town (T)",2021A00034807
2021A00054807027,4807027,census subdivision,"White Sands, Summer village (SV)",2021A00034807
2021A00054807028,4807028,census subdivision,"Rochon Sands, Summer village (SV)",2021A00034807
2021A00054807029,4807029,census subdivision,"Donalda, Village (VL)",2021A00034807
2021A00054807031,4807031,census subdivision,"Flagstaff County, Municipal district (MD)",2021A00034807
2021A00054807032,4807032,census subdivision,"Alliance, Village (VL)",2021A00034807
2021A00054807036,4807036,census subdivision,"Forestburg, Village (VL)",2021A00034807
2021A00054807038,4807038,census subdivision,"Heisler, Village (VL)",2021A00034807
2021A00054807039,4807039,census subdivision,"Daysland, Town (T)",2021A00034807
2021A00054807042,4807042,census subdivision,"Killam, Town (T)",2021A00034807
2021A00054807044,4807044,census subdivision,"Sedgewick, Town (T)",2021A00034807
2021A00054807046,4807046,census subdivision,"Lougheed, Village (VL)",2021A00034807
2021A00054807048,4807048,census subdivision,"Hardisty, Town (T)",2021A00034807
2021A00054807049,4807049,census subdivision,"Wainwright No. 61, Municipal district (MD)",2021A00034807
2021A00054807051,4807051,census subdivision,"Chauvin, Village (VL)",2021A00034807
2021A00054807052,4807052,census subdivision,"Edgerton, Village (VL)",2021A00034807
2021A00054807054,4807054,census subdivision,"Wainwright, Town (T)",2021A00034807
2021A00054807056,4807056,census subdivision,"Irma, Village (VL)",2021A00034807
2021A00054808001,4808001,census subdivision,"Red Deer County, Municipal district (MD)",2021A00034808
2021A00054808002,4808002,census subdivision,"Elnora, Village (VL)",2021A00034808
2021A00054808004,4808004,census subdivision,"Delburne, Village (VL)",2021A00034808
2021A00054808005,4808005,census subdivision,"Jarvis Bay, Summer village (SV)",2021A00034808
2021A00054808006,4808006,census subdivision,"Bowden, Town (T)",2021A00034808
2021A00054808008,4808008,census subdivision,"Innisfail, Town (T)",2021A00034808
2021A00054808009,4808009,census subdivision,"Penhold, Town (T)",2021A00034808
2021A00054808011,4808011,census subdivision,"Red Deer, City (CY)",2021A00034808
2021A00054808012,4808012,census subdivision,"Sylvan Lake, Town (T)",2021A00034808
2021A00054808013,4808013,census subdivision,"Norglenwold, Summer village (SV)",2021A00034808
2021A00054808022,4808022,census subdivision,"Lacombe County, Municipal district (MD)",2021A00034808
2021A00054808023,4808023,census subdivision,"Birchcliff, Summer village (SV)",2021A00034808
2021A00054808024,4808024,census subdivision,"Eckville, Town (T)",2021A00034808
2021A00054808025,4808025,census subdivision,"Half Moon Bay, Summer village (SV)",2021A00034808
2021A00054808026,4808026,census subdivision,"Bentley, Town (T)",2021A00034808
2021A00054808027,4808027,census subdivision,"Sunbreaker Cove, Summer village (SV)",2021A00034808
2021A00054808028,4808028,census subdivision,"Gull Lake, Summer village (SV)",2021A00034808
2021A00054808029,4808029,census subdivision,"Blackfalds, Town (T)",2021A00034808
2021A00054808031,4808031,census subdivision,"Lacombe, City (CY)",2021A00034808
2021A00054808032,4808032,census subdivision,"Clive, Village (VL)",2021A00034808
2021A00054808034,4808034,census subdivision,"Alix, Village (VL)",2021A00034808
2021A00054808038,4808038,census subdivision,"Ponoka County, Municipal district (MD)",2021A00034808
2021A00054808039,4808039,census subdivision,"Ponoka, Town (T)",2021A00034808
2021A00054808042,4808042,census subdivision,"Parkland Beach, Summer village (SV)",2021A00034808
2021A00054808044,4808044,census subdivision,"Rimbey, Town (T)",2021A00034808
2021A00054808811,4808811,census subdivision,"Samson 137, Indian reserve (IRI)",2021A00034808
2021A00054808812,4808812,census subdivision,"Samson 137A, Indian reserve (IRI)",2021A00034808
2021A00054808813,4808813,census subdivision,"Montana 139, Indian reserve (IRI)",2021A00034808
2021A00054809002,4809002,census subdivision,"Clearwater County, Municipal district (MD)",2021A00034809
2021A00054809005,4809005,census subdivision,"Burnstick Lake, Summer village (SV)",2021A00034809
2021A00054809010,4809010,census subdivision,"Caroline, Village (VL)",2021A00034809
2021A00054809015,4809015,census subdivision,"Rocky Mountain House, Town (T)",2021A00034809
2021A00054809806,4809806,census subdivision,"O'Chiese 203, Indian reserve (IRI)",2021A00034809
2021A00054809809,4809809,census subdivision,"Sunchild 202, Indian reserve (IRI)",2021A00034809
2021A00054809810,4809810,census subdivision,"Big Horn 144A, Indian reserve (IRI)",2021A00034809
2021A00054810001,4810001,census subdivision,"Camrose County, Municipal district (MD)",2021A00034810
2021A00054810002,4810002,census subdivision,"Bashaw, Town (T)",2021A00034810
2021A00054810003,4810003,census subdivision,"Rosalind, Village (VL)",2021A00034810
2021A00054810006,4810006,census subdivision,"Edberg, Village (VL)",2021A00034810
2021A00054810009,4810009,census subdivision,"Bawlf, Village (VL)",2021A00034810
2021A00054810011,4810011,census subdivision,"Camrose, City (CY)",2021A00034810
2021A00054810012,4810012,census subdivision,"Bittern Lake, Village (VL)",2021A00034810
2021A00054810014,4810014,census subdivision,"Hay Lakes, Village (VL)",2021A00034810
2021A00054810016,4810016,census subdivision,"Beaver County, Municipal district (MD)",2021A00034810
2021A00054810018,4810018,census subdivision,"Tofield, Town (T)",2021A00034810
2021A00054810019,4810019,census subdivision,"Ryley, Village (VL)",2021A00034810
2021A00054810021,4810021,census subdivision,"Holden, Village (VL)",2021A00034810
2021A00054810022,4810022,census subdivision,"Viking, Town (T)",2021A00034810
2021A00054810026,4810026,census subdivision,"Minburn County No. 27, Municipal district (MD)",2021A00034810
2021A00054810028,4810028,census subdivision,"Vegreville, Town (T)",2021A00034810
2021A00054810031,4810031,census subdivision,"Innisfree, Village (VL)",2021A00034810
2021A00054810034,4810034,census subdivision,"Mannville, Village (VL)",2021A00034810
2021A00054810036,4810036,census subdivision,"Vermilion River County, Municipal district (MD)",2021A00034810
2021A00054810038,4810038,census subdivision,"Paradise Valley, Village (VL)",2021A00034810
2021A00054810039,4810039,census subdivision,"Lloydminster (Part), City (CY)",2021A00034810
2021A00054810041,4810041,census subdivision,"Kitscoty, Village (VL)",2021A00034810
2021A00054810042,4810042,census subdivision,"Vermilion, Town (T)",2021A00034810
2021A00054810044,4810044,census subdivision,"Marwayne, Village (VL)",2021A00034810
2021A00054810048,4810048,census subdivision,"Two Hills County No. 21, Municipal district (MD)",2021A00034810
2021A00054810051,4810051,census subdivision,"Myrnam, Village (VL)",2021A00034810
2021A00054810052,4810052,census subdivision,"Two Hills, Town (T)",2021A00034810
2021A00054810058,4810058,census subdivision,"Lamont County, Municipal district (MD)",2021A00034810
2021A00054810059,4810059,census subdivision,"Andrew, Village (VL)",2021A00034810
2021A00054810061,4810061,census subdivision,"Mundare, Town (T)",2021A00034810
2021A00054810062,4810062,census subdivision,"Chipman, Village (VL)",2021A00034810
2021A00054810064,4810064,census subdivision,"Lamont, Town (T)",2021A00034810
2021A00054810066,4810066,census subdivision,"Bruderheim, Town (T)",2021A00034810
2021A00054810068,4810068,census subdivision,"Improvement District No. 13 Elk Island, Improvement district (ID)",2021A00034810
2021A00054810805,4810805,census subdivision,"Makaoo (Part) 120, Indian reserve (IRI)",2021A00034810
2021A00054811001,4811001,census subdivision,"Wetaskiwin County No. 10, Municipal district (MD)",2021A00034811
2021A00054811002,4811002,census subdivision,"Wetaskiwin, City (CY)",2021A00034811
2021A00054811003,4811003,census subdivision,"Argentia Beach, Summer village (SV)",2021A00034811
2021A00054811004,4811004,census subdivision,"Grandview, Summer village (SV)",2021A00034811
2021A00054811005,4811005,census subdivision,"Poplar Bay, Summer village (SV)",2021A00034811
2021A00054811006,4811006,census subdivision,"Crystal Springs, Summer village (SV)",2021A00034811
2021A00054811007,4811007,census subdivision,"Norris Beach, Summer village (SV)",2021A00034811
2021A00054811008,4811008,census subdivision,"Ma-Me-O Beach, Summer village (SV)",2021A00034811
2021A00054811009,4811009,census subdivision,"Silver Beach, Summer village (SV)",2021A00034811
2021A00054811011,4811011,census subdivision,"Millet, Town (T)",2021A00034811
2021A00054811012,4811012,census subdivision,"Leduc County, Municipal district (MD)",2021A00034811
2021A00054811013,4811013,census subdivision,"Beaumont, City (CY)",2021A00034811
2021A00054811016,4811016,census subdivision,"Leduc, City (CY)",2021A00034811
2021A00054811018,4811018,census subdivision,"Devon, Town (T)",2021A00034811
2021A00054811019,4811019,census subdivision,"Calmar, Town (T)",2021A00034811
2021A00054811020,4811020,census subdivision,"Sundance Beach, Summer village (SV)",2021A00034811
2021A00054811021,4811021,census subdivision,"Thorsby, Town (T)",2021A00034811
2021A00054811022,4811022,census subdivision,"Itaska Beach, Summer village (SV)",2021A00034811
2021A00054811023,4811023,census subdivision,"Golden Days, Summer village (SV)",2021A00034811
2021A00054811024,4811024,census subdivision,"Warburg, Village (VL)",2021A00034811
2021A00054811026,4811026,census subdivision,"Breton, Village (VL)",2021A00034811
2021A00054811031,4811031,census subdivision,"Drayton Valley, Town (T)",2021A00034811
2021A00054811032,4811032,census subdivision,"Brazeau County, Municipal district (MD)",2021A00034811
2021A00054811034,4811034,census subdivision,"Parkland County, Municipal district (MD)",2021A00034811
2021A00054811038,4811038,census subdivision,"Seba Beach, Summer village (SV)",2021A00034811
2021A00054811039,4811039,census subdivision,"Betula Beach, Summer village (SV)",2021A00034811
2021A00054811041,4811041,census subdivision,"Point Alison, Summer village (SV)",2021A00034811
2021A00054811042,4811042,census subdivision,"Lakeview, Summer village (SV)",2021A00034811
2021A00054811044,4811044,census subdivision,"Kapasiwin, Summer village (SV)",2021A00034811
2021A00054811046,4811046,census subdivision,"Spring Lake, Village (VL)",2021A00034811
2021A00054811048,4811048,census subdivision,"Stony Plain, Town (T)",2021A00034811
2021A00054811049,4811049,census subdivision,"Spruce Grove, City (CY)",2021A00034811
2021A00054811052,4811052,census subdivision,"Strathcona County, Specialized municipality (SM)",2021A00034811
2021A00054811056,4811056,census subdivision,"Fort Saskatchewan, City (CY)",2021A00034811
2021A00054811059,4811059,census subdivision,"Sturgeon County, Municipal district (MD)",2021A00034811
2021A00054811061,4811061,census subdivision,"Edmonton, City (CY)",2021A00034811
2021A00054811062,4811062,census subdivision,"St. Albert, City (CY)",2021A00034811
2021A00054811064,4811064,census subdivision,"Gibbons, Town (T)",2021A00034811
2021A00054811065,4811065,census subdivision,"Redwater, Town (T)",2021A00034811
2021A00054811066,4811066,census subdivision,"Bon Accord, Town (T)",2021A00034811
2021A00054811068,4811068,census subdivision,"Morinville, Town (T)",2021A00034811
2021A00054811069,4811069,census subdivision,"Legal, Town (T)",2021A00034811
2021A00054811801,4811801,census subdivision,"Ermineskin 138, Indian reserve (IRI)",2021A00034811
2021A00054811802,4811802,census subdivision,"Pigeon Lake 138A, Indian reserve (IRI)",2021A00034811
2021A00054811803,4811803,census subdivision,"Louis Bull 138B, Indian reserve (IRI)",2021A00034811
2021A00054811804,4811804,census subdivision,"Enoch Cree Nation, Indian reserve (IRI)",2021A00034811
2021A00054811805,4811805,census subdivision,"Alexander 134, Indian reserve (IRI)",2021A00034811
2021A00054811806,4811806,census subdivision,"Wabamun 133A, Indian reserve (IRI)",2021A00034811
2021A00054811807,4811807,census subdivision,"Wabamun 133B, Indian reserve (IRI)",2021A00034811
2021A00054812002,4812002,census subdivision,"Cold Lake, City (CY)",2021A00034812
2021A00054812004,4812004,census subdivision,"Bonnyville No. 87, Municipal district (MD)",2021A00034812
2021A00054812009,4812009,census subdivision,"Bonnyville, Town (T)",2021A00034812
2021A00054812011,4812011,census subdivision,"Bonnyville Beach, Summer village (SV)",2021A00034812
2021A00054812012,4812012,census subdivision,"Glendon, Village (VL)",2021A00034812
2021A00054812013,4812013,census subdivision,"Pelican Narrows, Summer village (SV)",2021A00034812
2021A00054812014,4812014,census subdivision,"St. Paul County No. 19, Municipal district (MD)",2021A00034812
2021A00054812016,4812016,census subdivision,"Elk Point, Town (T)",2021A00034812
2021A00054812018,4812018,census subdivision,"St. Paul, Town (T)",2021A00034812
2021A00054812020,4812020,census subdivision,"Horseshoe Bay, Summer village (SV)",2021A00034812
2021A00054812022,4812022,census subdivision,"Smoky Lake County, Municipal district (MD)",2021A00034812
2021A00054812024,4812024,census subdivision,"Vilna, Village (VL)",2021A00034812
2021A00054812026,4812026,census subdivision,"Waskatenau, Village (VL)",2021A00034812
2021A00054812029,4812029,census subdivision,"Smoky Lake, Town (T)",2021A00034812
2021A00054812037,4812037,census subdivision,"Lac la Biche County, Specialized municipality (SM)",2021A00034812
2021A00054812038,4812038,census subdivision,"Improvement District No. 349, Improvement district (ID)",2021A00034812
2021A00054812802,4812802,census subdivision,"Unipouheos 121, Indian reserve (IRI)",2021A00034812
2021A00054812804,4812804,census subdivision,"Puskiakiwenin 122, Indian reserve (IRI)",2021A00034812
2021A00054812806,4812806,census subdivision,"Saddle Lake 125, Indian reserve (IRI)",2021A00034812
2021A00054812808,4812808,census subdivision,"White Fish Lake 128, Indian reserve (IRI)",2021A00034812
2021A00054812810,4812810,census subdivision,"Cold Lake 149, Indian reserve (IRI)",2021A00034812
2021A00054812811,4812811,census subdivision,"Kehewin 123, Indian reserve (IRI)",2021A00034812
2021A00054812813,4812813,census subdivision,"Cold Lake 149A, Indian reserve (IRI)",2021A00034812
2021A00054812815,4812815,census subdivision,"Cold Lake 149B, Indian reserve (IRI)",2021A00034812
2021A00054812828,4812828,census subdivision,"Beaver Lake 131, Indian reserve (IRI)",2021A00034812
2021A00054812840,4812840,census subdivision,"Heart Lake 167, Indian reserve (IRI)",2021A00034812
2021A00054813001,4813001,census subdivision,"Lac Ste. Anne County, Municipal district (MD)",2021A00034813
2021A00054813002,4813002,census subdivision,"Mayerthorpe, Town (T)",2021A00034813
2021A00054813003,4813003,census subdivision,"Nakamun Park, Summer village (SV)",2021A00034813
2021A00054813005,4813005,census subdivision,"Val Quentin, Summer village (SV)",2021A00034813
2021A00054813006,4813006,census subdivision,"West Cove, Summer village (SV)",2021A00034813
2021A00054813007,4813007,census subdivision,"Yellowstone, Summer village (SV)",2021A00034813
2021A00054813008,4813008,census subdivision,"Ross Haven, Summer village (SV)",2021A00034813
2021A00054813009,4813009,census subdivision,"Castle Island, Summer village (SV)",2021A00034813
2021A00054813010,4813010,census subdivision,"Silver Sands, Summer village (SV)",2021A00034813
2021A00054813011,4813011,census subdivision,"Sunset Point, Summer village (SV)",2021A00034813
2021A00054813012,4813012,census subdivision,"Alberta Beach, Village (VL)",2021A00034813
2021A00054813013,4813013,census subdivision,"Birch Cove, Summer village (SV)",2021A00034813
2021A00054813014,4813014,census subdivision,"Onoway, Town (T)",2021A00034813
2021A00054813015,4813015,census subdivision,"South View, Summer village (SV)",2021A00034813
2021A00054813016,4813016,census subdivision,"Sandy Beach, Summer village (SV)",2021A00034813
2021A00054813017,4813017,census subdivision,"Sunrise Beach, Summer village (SV)",2021A00034813
2021A00054813018,4813018,census subdivision,"Barrhead County No. 11, Municipal district (MD)",2021A00034813
2021A00054813019,4813019,census subdivision,"Barrhead, Town (T)",2021A00034813
2021A00054813028,4813028,census subdivision,"Westlock County, Municipal district (MD)",2021A00034813
2021A00054813029,4813029,census subdivision,"Woodlands County, Municipal district (MD)",2021A00034813
2021A00054813030,4813030,census subdivision,"Whitecourt, Town (T)",2021A00034813
2021A00054813031,4813031,census subdivision,"Westlock, Town (T)",2021A00034813
2021A00054813032,4813032,census subdivision,"Clyde, Village (VL)",2021A00034813
2021A00054813033,4813033,census subdivision,"Larkspur, Summer village (SV)",2021A00034813
2021A00054813036,4813036,census subdivision,"Thorhild County, Municipal district (MD)",2021A00034813
2021A00054813044,4813044,census subdivision,"Athabasca County, Municipal district (MD)",2021A00034813
2021A00054813045,4813045,census subdivision,"Mewatha Beach, Summer village (SV)",2021A00034813
2021A00054813046,4813046,census subdivision,"Boyle, Village (VL)",2021A00034813
2021A00054813047,4813047,census subdivision,"Sunset Beach, Summer village (SV)",2021A00034813
2021A00054813048,4813048,census subdivision,"Athabasca, Town (T)",2021A00034813
2021A00054813049,4813049,census subdivision,"Island Lake, Summer village (SV)",2021A00034813
2021A00054813051,4813051,census subdivision,"Island Lake South, Summer village (SV)",2021A00034813
2021A00054813053,4813053,census subdivision,"Bondiss, Summer village (SV)",2021A00034813
2021A00054813055,4813055,census subdivision,"South Baptiste, Summer village (SV)",2021A00034813
2021A00054813057,4813057,census subdivision,"West Baptiste, Summer village (SV)",2021A00034813
2021A00054813061,4813061,census subdivision,"Whispering Hills, Summer village (SV)",2021A00034813
2021A00054813811,4813811,census subdivision,"Alexis 133, Indian reserve (IRI)",2021A00034813
2021A00054813829,4813829,census subdivision,"Alexander 134B, Indian reserve (IRI)",2021A00034813
2021A00054813830,4813830,census subdivision,"Alexis Whitecourt 232, Indian reserve (IRI)",2021A00034813
2021A00054814003,4814003,census subdivision,"Yellowhead County, Municipal district (MD)",2021A00034814
2021A00054814019,4814019,census subdivision,"Hinton, Town (T)",2021A00034814
2021A00054814024,4814024,census subdivision,"Edson, Town (T)",2021A00034814
2021A00054814028,4814028,census subdivision,"Improvement District No. 25 Willmore Wilderness, Improvement district (ID)",2021A00034814
2021A00054815007,4815007,census subdivision,"Crowsnest Pass, Specialized municipality (SM)",2021A00034815
2021A00054815013,4815013,census subdivision,"Kananaskis, Improvement district (ID)",2021A00034815
2021A00054815015,4815015,census subdivision,"Bighorn No. 8, Municipal district (MD)",2021A00034815
2021A00054815023,4815023,census subdivision,"Canmore, Town (T)",2021A00034815
2021A00054815027,4815027,census subdivision,"Ghost Lake, Summer village (SV)",2021A00034815
2021A00054815030,4815030,census subdivision,"Waiparous, Summer village (SV)",2021A00034815
2021A00054815032,4815032,census subdivision,"Improvement District No. 9 Banff, Improvement district (ID)",2021A00034815
2021A00054815033,4815033,census subdivision,"Jasper, Specialized municipality (SM)",2021A00034815
2021A00054815035,4815035,census subdivision,"Banff, Town (T)",2021A00034815
2021A00054815037,4815037,census subdivision,"Improvement District No. 12 Jasper Park, Improvement district (ID)",2021A00034815
2021A00054815045,4815045,census subdivision,"Ranchland No. 66, Municipal district (MD)",2021A00034815
2021A00054815802,4815802,census subdivision,"Stoney 142, 143, 144, Indian reserve (IRI)",2021A00034815
2021A00054815815,4815815,census subdivision,"Stoney 142B, Indian reserve (IRI)",2021A00034815
2021A00054816037,4816037,census subdivision,"Wood Buffalo, Specialized municipality (SM)",2021A00034816
2021A00054816051,4816051,census subdivision,"Improvement District No. 24 Wood Buffalo, Improvement district (ID)",2021A00034816
2021A00054816810,4816810,census subdivision,"Fort Mckay 174, Indian reserve (IRI)",2021A00034816
2021A00054816817,4816817,census subdivision,"Janvier 194, Indian reserve (IRI)",2021A00034816
2021A00054816821,4816821,census subdivision,"Gregoire Lake 176, Indian reserve (IRI)",2021A00034816
2021A00054816822,4816822,census subdivision,"Gregoire Lake 176A, Indian reserve (IRI)",2021A00034816
2021A00054816849,4816849,census subdivision,"Old Fort 217, Indian reserve (IRI)",2021A00034816
2021A00054816850,4816850,census subdivision,"Allison Bay 219, Indian reserve (IRI)",2021A00034816
2021A00054816852,4816852,census subdivision,"Dog Head 218, Indian reserve (IRI)",2021A00034816
2021A00054816860,4816860,census subdivision,"Thebathi 196, Indian reserve (IRI)",2021A00034816
2021A00054816861,4816861,census subdivision,"Thabacha Náre 196A, Indian reserve (IRI)",2021A00034816
2021A00054817021,4817021,census subdivision,"High Prairie, Town (T)",2021A00034817
2021A00054817024,4817024,census subdivision,"Swan Hills, Town (T)",2021A00034817
2021A00054817026,4817026,census subdivision,"Northern Sunrise County, Municipal district (MD)",2021A00034817
2021A00054817027,4817027,census subdivision,"Big Lakes County, Municipal district (MD)",2021A00034817
2021A00054817029,4817029,census subdivision,"Slave Lake, Town (T)",2021A00034817
2021A00054817031,4817031,census subdivision,"Opportunity No. 17, Municipal district (MD)",2021A00034817
2021A00054817033,4817033,census subdivision,"Lesser Slave River No. 124, Municipal district (MD)",2021A00034817
2021A00054817039,4817039,census subdivision,"Nampa, Village (VL)",2021A00034817
2021A00054817062,4817062,census subdivision,"Clear Hills, Municipal district (MD)",2021A00034817
2021A00054817064,4817064,census subdivision,"Hines Creek, Village (VL)",2021A00034817
2021A00054817076,4817076,census subdivision,"Northern Lights County, Municipal district (MD)",2021A00034817
2021A00054817078,4817078,census subdivision,"Manning, Town (T)",2021A00034817
2021A00054817093,4817093,census subdivision,"High Level, Town (T)",2021A00034817
2021A00054817095,4817095,census subdivision,"Mackenzie County, Specialized municipality (SM)",2021A00034817
2021A00054817097,4817097,census subdivision,"Rainbow Lake, Town (T)",2021A00034817
2021A00054817817,4817817,census subdivision,"Jean Baptiste Gambler 183, Indian reserve (IRI)",2021A00034817
2021A00054817818,4817818,census subdivision,"Wabasca 166, Indian reserve (IRI)",2021A00034817
2021A00054817819,4817819,census subdivision,"Wabasca 166A, Indian reserve (IRI)",2021A00034817
2021A00054817821,4817821,census subdivision,"Wabasca 166B, Indian reserve (IRI)",2021A00034817
2021A00054817822,4817822,census subdivision,"Wabasca 166C, Indian reserve (IRI)",2021A00034817
2021A00054817823,4817823,census subdivision,"Wabasca 166D, Indian reserve (IRI)",2021A00034817
2021A00054817824,4817824,census subdivision,"Utikoomak Lake 155, Indian reserve (IRI)",2021A00034817
2021A00054817825,4817825,census subdivision,"Clear Hills 152C, Indian reserve (IRI)",2021A00034817
2021A00054817826,4817826,census subdivision,"Kapawe'no First Nation 231, Indian reserve (IRI)",2021A00034817
2021A00054817827,4817827,census subdivision,"Utikoomak Lake 155A, Indian reserve (IRI)",2021A00034817
2021A00054817828,4817828,census subdivision,"Drift Pile River 150, Indian reserve (IRI)",2021A00034817
2021A00054817829,4817829,census subdivision,"Sucker Creek 150A, Indian reserve (IRI)",2021A00034817
2021A00054817830,4817830,census subdivision,"Kapawe'no First Nation 150D, Indian reserve (IRI)",2021A00034817
2021A00054817831,4817831,census subdivision,"Swan River 150E, Indian reserve (IRI)",2021A00034817
2021A00054817832,4817832,census subdivision,"Sawridge 150G, Indian reserve (IRI)",2021A00034817
2021A00054817833,4817833,census subdivision,"Sawridge 150H, Indian reserve (IRI)",2021A00034817
2021A00054817834,4817834,census subdivision,"Peerless Trout 238, Indian reserve (IRI)",2021A00034817
2021A00054817835,4817835,census subdivision,"Fox Lake 162, Indian reserve (IRI)",2021A00034817
2021A00054817836,4817836,census subdivision,"Kapawe'no First Nation 150B, Indian reserve (IRI)",2021A00034817
2021A00054817837,4817837,census subdivision,"John D'Or Prairie 215, Indian reserve (IRI)",2021A00034817
2021A00054817838,4817838,census subdivision,"Tall Cree 173, Indian reserve (IRI)",2021A00034817
2021A00054817840,4817840,census subdivision,"Tall Cree 173A, Indian reserve (IRI)",2021A00034817
2021A00054817841,4817841,census subdivision,"Beaver Ranch 163, Indian reserve (IRI)",2021A00034817
2021A00054817842,4817842,census subdivision,"Boyer 164, Indian reserve (IRI)",2021A00034817
2021A00054817843,4817843,census subdivision,"Child Lake 164A, Indian reserve (IRI)",2021A00034817
2021A00054817845,4817845,census subdivision,"Hay Lake 209, Indian reserve (IRI)",2021A00034817
2021A00054817848,4817848,census subdivision,"Bushe River 207, Indian reserve (IRI)",2021A00034817
2021A00054817849,4817849,census subdivision,"Upper Hay River 212, Indian reserve (IRI)",2021A00034817
2021A00054817850,4817850,census subdivision,"Woodland Cree 227, Indian reserve (IRI)",2021A00034817
2021A00054817853,4817853,census subdivision,"Little Buffalo, Indian settlement (S-É)",2021A00034817
2021A00054817854,4817854,census subdivision,"Carcajou 187, Indian settlement (S-É)",2021A00034817
2021A00054817855,4817855,census subdivision,"Desmarais, Indian settlement (S-É)",2021A00034817
2021A00054817856,4817856,census subdivision,"Woodland Cree 226, Indian reserve (IRI)",2021A00034817
2021A00054817857,4817857,census subdivision,"Woodland Cree 228, Indian reserve (IRI)",2021A00034817
2021A00054817859,4817859,census subdivision,"Fort Vermilion 173B, Indian reserve (IRI)",2021A00034817
2021A00054817860,4817860,census subdivision,"Loon Lake 235, Indian reserve (IRI)",2021A00034817
2021A00054817865,4817865,census subdivision,"Kapawe'no First Nation 229, Indian reserve (IRI)",2021A00034817
2021A00054818002,4818002,census subdivision,"Fox Creek, Town (T)",2021A00034818
2021A00054818015,4818015,census subdivision,"Greenview No. 16, Municipal district (MD)",2021A00034818
2021A00054818018,4818018,census subdivision,"Valleyview, Town (T)",2021A00034818
2021A00054818816,4818816,census subdivision,"Sturgeon Lake 154, Indian reserve (IRI)",2021A00034818
2021A00054818818,4818818,census subdivision,"Sturgeon Lake 154A, Indian reserve (IRI)",2021A00034818
2021A00054819006,4819006,census subdivision,"Grande Prairie County No. 1, Municipal district (MD)",2021A00034819
2021A00054819008,4819008,census subdivision,"Hythe, Village (VL)",2021A00034819
2021A00054819009,4819009,census subdivision,"Beaverlodge, Town (T)",2021A00034819
2021A00054819011,4819011,census subdivision,"Wembley, Town (T)",2021A00034819
2021A00054819012,4819012,census subdivision,"Grande Prairie, City (CY)",2021A00034819
